Date,temp,rain,inflation,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,1D,Main,Sub,Energy Required (MU)
2018-06-15,38.0,1.0,0.049,1,0,0,0,0,0,0,0,0,171.119
2018-06-16,38.0,0.5,0.049,0,1,0,0,0,0,0,0,1,169.055
2018-06-17,38.0,0.2,0.049,0,0,1,0,0,0,0,0,0,167.996
2018-06-18,38.0,0.5,0.049,0,0,0,0,0,0,0,0,0,171.75
2018-06-19,37.0,1.2,0.049,0,0,0,0,1,0,0,0,0,179.693
2018-06-20,37.0,0.2,0.049,0,0,0,0,0,1,0,0,0,184.537
2018-06-21,36.0,2.8,0.049,0,0,0,1,0,0,0,0,0,183.207
2018-06-22,34.0,3.1,0.049,1,0,0,0,0,0,0,0,0,179.807
2018-06-23,34.0,3.0,0.049,0,1,0,0,0,0,0,0,0,175.295
2018-06-24,35.0,2.4,0.049,0,0,1,0,0,0,0,0,0,171.88
2018-06-25,36.0,3.7,0.049,0,0,0,0,0,0,0,0,0,173.8
2018-06-26,36.0,0.5,0.049,0,0,0,0,1,0,0,0,0,174.833
2018-06-27,33.0,1.3,0.049,0,0,0,0,0,1,0,0,0,168.232
2018-06-28,33.0,0.0,0.049,0,0,0,1,0,0,0,0,0,158.374
2018-06-29,34.0,3.0,0.049,1,0,0,0,0,0,0,0,0,163.89
2018-06-30,35.0,0.6,0.049,0,1,0,0,0,0,0,0,0,161.821
2018-07-01,33.0,2.1,0.042,0,0,1,0,0,0,0,0,0,155.173
2018-07-02,35.0,0.0,0.042,0,0,0,0,0,0,0,0,0,158.426
2018-07-03,35.0,4.2,0.042,0,0,0,0,1,0,0,0,0,150.987
2018-07-04,35.0,0.1,0.042,0,0,0,0,0,1,0,0,0,158.477
2018-07-05,36.0,0.0,0.042,0,0,0,1,0,0,0,0,0,162.087
2018-07-06,34.0,3.0,0.042,1,0,0,0,0,0,0,0,0,162.195
2018-07-07,31.0,1.5,0.042,0,1,0,0,0,0,0,0,0,153.112
2018-07-08,29.0,4.0,0.042,0,0,1,0,0,0,0,0,0,146.803
2018-07-09,31.0,3.1,0.042,0,0,0,0,0,0,0,0,0,150.654
2018-07-10,31.0,0.4,0.042,0,0,0,0,1,0,0,0,0,150.8
2018-07-11,28.0,2.8,0.042,0,0,0,0,0,1,0,0,0,148.698
2018-07-12,27.0,1.6,0.042,0,0,0,1,0,0,0,0,0,142.266
2018-07-13,28.0,0.0,0.042,1,0,0,0,0,0,0,0,0,147.233
2018-07-14,32.0,0.0,0.042,0,1,0,0,0,0,0,0,0,145.894
2018-07-15,30.0,1.5,0.042,0,0,1,0,0,0,0,0,0,142.952
2018-07-16,31.0,0.0,0.042,0,0,0,0,0,0,0,0,0,144.175
2018-07-17,34.0,0.0,0.042,0,0,0,0,1,0,0,0,0,153.074
2018-07-18,34.0,0.0,0.042,0,0,0,0,0,1,0,0,0,160.548
2018-07-19,35.0,1.1,0.042,0,0,0,1,0,0,0,0,0,166.686
2018-07-20,33.0,0.0,0.042,1,0,0,0,0,0,0,0,0,163.141
2018-07-21,33.0,0.6,0.042,0,1,0,0,0,0,0,0,0,160.737
2018-07-22,34.0,0.0,0.042,0,0,1,0,0,0,0,0,0,158.763
2018-07-23,35.0,0.0,0.042,0,0,0,0,0,0,0,0,0,167.594
2018-07-24,35.0,0.0,0.042,0,0,0,0,1,0,0,0,0,172.81
2018-07-25,35.0,0.3,0.042,0,0,0,0,0,1,0,0,0,176.174
2018-07-26,35.0,0.0,0.042,0,0,0,1,0,0,0,0,0,179.322
2018-07-27,35.0,0.3,0.042,1,0,0,0,0,0,0,0,0,176.662
2018-07-28,35.0,0.0,0.042,0,1,0,0,0,0,0,0,0,175.957
2018-07-29,35.0,0.0,0.042,0,0,1,0,0,0,0,0,0,173.033
2018-07-30,35.0,0.0,0.042,0,0,0,0,0,0,0,0,0,181.674
2018-07-31,34.0,0.0,0.042,0,0,0,0,1,0,0,0,0,182.926
2018-08-01,35.0,1.0,0.037,0,0,0,0,0,1,0,0,0,181.167
2018-08-02,34.0,0.0,0.037,0,0,0,1,0,0,0,0,0,176.1
2018-08-03,34.0,0.0,0.037,1,0,0,0,0,0,0,0,0,177.021
2018-08-04,35.0,0.1,0.037,0,1,0,0,0,0,0,0,0,177.293
2018-08-05,34.0,0.0,0.037,0,0,1,0,0,0,0,0,0,174.574
2018-08-06,33.0,1.4,0.037,0,0,0,0,0,0,0,0,0,174.389
2018-08-07,32.0,3.0,0.037,0,0,0,0,1,0,0,0,0,171.421
2018-08-08,31.0,1.9,0.037,0,0,0,0,0,1,0,0,0,168.024
2018-08-09,33.0,0.9,0.037,0,0,0,1,0,0,0,0,0,170.46
2018-08-10,32.0,2.1,0.037,1,0,0,0,0,0,0,0,0,170.383
2018-08-11,29.0,5.4,0.037,0,1,0,0,0,0,0,0,0,153.172
2018-08-12,27.0,2.5,0.037,0,0,1,0,0,0,0,0,0,150.273
2018-08-13,29.0,9.3,0.037,0,0,0,0,0,0,0,0,0,151.961
2018-08-14,27.0,13.9,0.037,0,0,0,0,1,0,0,0,0,151.685
2018-08-15,26.0,10.8,0.037,0,0,0,0,0,1,1,0,0,144.586
2018-08-16,30.0,1.4,0.037,0,0,0,1,0,0,0,0,0,146.35
2018-08-17,32.0,0.0,0.037,1,0,0,0,0,0,0,0,0,154.305
2018-08-18,31.0,3.6,0.037,0,1,0,0,0,0,0,0,0,156.907
2018-08-19,26.0,20.0,0.037,0,0,1,0,0,0,0,0,0,152.42
2018-08-20,26.0,16.4,0.037,0,0,0,0,0,0,0,0,0,153.186
2018-08-21,32.0,0.1,0.037,0,0,0,0,1,0,0,0,0,158.967
2018-08-22,33.0,0.0,0.037,0,0,0,0,0,1,0,0,1,169.428
2018-08-23,33.0,0.0,0.037,0,0,0,1,0,0,0,0,0,177.195
2018-08-24,33.0,0.0,0.037,1,0,0,0,0,0,0,0,0,176.79
2018-08-25,31.0,5.0,0.037,0,1,0,0,0,0,0,0,0,174.169
2018-08-26,31.0,0.0,0.037,0,0,1,0,0,0,0,0,0,170.679
2018-08-27,30.0,3.8,0.037,0,0,0,0,0,0,0,0,0,168.895
2018-08-28,30.0,5.9,0.037,0,0,0,0,1,0,0,0,0,169.291
2018-08-29,31.0,2.2,0.037,0,0,0,0,0,1,0,0,0,172.939
2018-08-30,33.0,0.0,0.037,0,0,0,1,0,0,0,0,0,179.583
2018-08-31,32.0,0.0,0.037,1,0,0,0,0,0,0,0,0,179.816
2018-09-01,31.0,3.4,0.037,0,1,0,0,0,0,0,0,0,177.431
2018-09-02,32.0,0.6,0.037,0,0,1,0,0,0,0,0,0,177.982
2018-09-03,33.0,0.0,0.037,0,0,0,0,0,0,0,1,0,184.249
2018-09-04,33.0,0.0,0.037,0,0,0,0,1,0,0,0,0,186.78
2018-09-05,32.0,0.4,0.037,0,0,0,0,0,1,0,0,0,187.788
2018-09-06,32.0,0.0,0.037,0,0,0,1,0,0,0,0,0,186.915
2018-09-07,31.0,2.8,0.037,1,0,0,0,0,0,0,0,0,187.7
2018-09-08,33.0,0.2,0.037,0,1,0,0,0,0,0,0,0,184.193
2018-09-09,33.0,0.2,0.037,0,0,1,0,0,0,0,0,0,190.198
2018-09-10,33.0,0.1,0.037,0,0,0,0,0,0,0,0,0,192.933
2018-09-11,33.0,2.3,0.037,0,0,0,0,1,0,0,0,0,190.225
2018-09-12,33.0,4.2,0.037,0,0,0,0,0,1,0,0,0,181.784
2018-09-13,32.0,0.8,0.037,0,0,0,1,0,0,0,1,0,178.148
2018-09-14,32.0,5.9,0.037,1,0,0,0,0,0,0,0,0,180.624
2018-09-15,33.0,0.5,0.037,0,1,0,0,0,0,0,0,0,181.464
2018-09-16,31.0,1.9,0.037,0,0,1,0,0,0,0,0,0,172.261
2018-09-17,30.0,5.9,0.037,0,0,0,0,0,0,0,0,0,160.167
2018-09-18,30.0,3.1,0.037,0,0,0,0,1,0,0,0,0,158.01
2018-09-19,31.0,1.0,0.037,0,0,0,0,0,1,0,0,0,160.452
2018-09-20,29.0,2.0,0.037,0,0,0,1,0,0,0,0,0,161.314
2018-09-21,30.0,3.3,0.037,1,0,0,0,0,0,0,0,1,152.844
2018-09-22,30.0,0.5,0.037,0,1,0,0,0,0,0,0,0,155.897
2018-09-23,31.0,0.1,0.037,0,0,1,0,0,0,0,0,0,167.326
2018-09-24,30.0,1.7,0.037,0,0,0,0,0,0,0,0,0,173.341
2018-09-25,31.0,1.1,0.037,0,0,0,0,1,0,0,0,0,175.828
2018-09-26,30.0,5.3,0.037,0,0,0,0,0,1,0,0,0,170.085
2018-09-27,30.0,1.9,0.037,0,0,0,1,0,0,0,0,0,168.685
2018-09-28,30.0,1.9,0.037,1,0,0,0,0,0,0,0,0,174.519
2018-09-29,31.0,0.0,0.037,0,1,0,0,0,0,0,0,0,179.261
2018-09-30,31.0,0.4,0.037,0,0,1,0,0,0,0,0,0,181.876
2018-10-01,31.0,0.6,0.034,0,0,0,0,0,0,0,0,0,184.444
2018-10-02,30.0,0.3,0.034,0,0,0,0,1,0,1,0,0,183.849
2018-10-03,31.0,0.2,0.034,0,0,0,0,0,1,0,0,0,187.223
2018-10-04,30.0,0.0,0.034,0,0,0,1,0,0,0,0,0,183.091
2018-10-05,29.0,2.9,0.034,1,0,0,0,0,0,0,0,0,176.176
2018-10-06,30.0,0.0,0.034,0,1,0,0,0,0,0,0,0,177.845
2018-10-07,30.0,0.0,0.034,0,0,1,0,0,0,0,0,0,181.201
2018-10-08,30.0,0.0,0.034,0,0,0,0,0,0,0,0,0,186.708
2018-10-09,30.0,0.0,0.034,0,0,0,0,1,0,0,0,0,187.208
2018-10-10,29.0,0.0,0.034,0,0,0,0,0,1,0,0,0,181.195
2018-10-11,30.0,0.0,0.034,0,0,0,1,0,0,0,0,0,181.612
2018-10-12,31.0,0.4,0.034,1,0,0,0,0,0,0,0,0,187.014
2018-10-13,30.0,1.6,0.034,0,1,0,0,0,0,0,0,0,186.117
2018-10-14,30.0,2.7,0.034,0,0,1,0,0,0,0,0,0,187.448
2018-10-15,30.0,4.7,0.034,0,0,0,0,0,0,0,0,0,186.937
2018-10-16,29.0,13.6,0.034,0,0,0,0,1,0,0,0,0,181.862
2018-10-17,28.0,10.5,0.034,0,0,0,0,0,1,0,1,0,176.245
2018-10-18,28.0,1.4,0.034,0,0,0,1,0,0,0,1,0,163.378
2018-10-19,28.0,0.0,0.034,1,0,0,0,0,0,0,0,0,163.548
2018-10-20,28.0,0.0,0.034,0,1,0,0,0,0,0,0,0,169.033
2018-10-21,29.0,0.0,0.034,0,0,1,0,0,0,0,0,0,173.111
2018-10-22,29.0,0.0,0.034,0,0,0,0,0,0,0,0,0,181.241
2018-10-23,29.0,0.0,0.034,0,0,0,0,1,0,0,0,0,182.744
2018-10-24,29.0,0.0,0.034,0,0,0,0,0,1,0,0,0,187.366
2018-10-25,29.0,0.3,0.034,0,0,0,1,0,0,0,0,0,189.719
2018-10-26,28.0,0.0,0.034,1,0,0,0,0,0,0,0,0,187.374
2018-10-27,28.0,0.0,0.034,0,1,0,0,0,0,0,0,0,184.272
2018-10-28,27.0,0.0,0.034,0,0,1,0,0,0,0,0,0,179.72
2018-10-29,27.0,0.0,0.034,0,0,0,0,0,0,0,0,0,182.923
2018-10-30,28.0,0.1,0.034,0,0,0,0,1,0,0,0,0,183.529
2018-10-31,28.0,1.0,0.034,0,0,0,0,0,1,0,0,0,189.186
2018-11-01,27.0,5.2,0.023,0,0,0,1,0,0,0,0,0,179.719
2018-11-02,28.0,5.3,0.023,1,0,0,0,0,0,0,0,0,175.192
2018-11-03,28.0,1.0,0.023,0,1,0,0,0,0,0,0,0,176.66
2018-11-04,28.0,0.0,0.023,0,0,1,0,0,0,0,0,0,178.121
2018-11-05,29.0,0.5,0.023,0,0,0,0,0,0,0,0,0,183.584
2018-11-06,28.0,0.0,0.023,0,0,0,0,1,0,0,0,0,186.203
2018-11-07,28.0,0.0,0.023,0,0,0,0,0,1,0,1,0,175.6
2018-11-08,28.0,0.0,0.023,0,0,0,1,0,0,0,0,0,178.318
2018-11-09,28.0,0.0,0.023,1,0,0,0,0,0,0,0,0,185.379
2018-11-10,28.0,0.1,0.023,0,1,0,0,0,0,0,0,0,184.326
2018-11-11,27.0,0.0,0.023,0,0,1,0,0,0,0,0,0,184.027
2018-11-12,26.0,0.0,0.023,0,0,0,0,0,0,0,0,0,183.117
2018-11-13,26.0,0.0,0.023,0,0,0,0,1,0,0,0,0,181.28
2018-11-14,27.0,0.0,0.023,0,0,0,0,0,1,0,0,0,181.159
2018-11-15,28.0,0.0,0.023,0,0,0,1,0,0,0,0,0,178.395
2018-11-16,28.0,6.4,0.023,1,0,0,0,0,0,0,0,0,172.7
2018-11-17,28.0,3.6,0.023,0,1,0,0,0,0,0,0,0,171.05
2018-11-18,29.0,0.1,0.023,0,0,1,0,0,0,0,0,0,166.275
2018-11-19,28.0,0.6,0.023,0,0,0,0,0,0,0,0,0,173.312
2018-11-20,28.0,0.0,0.023,0,0,0,0,1,0,0,0,0,175.762
2018-11-21,25.0,0.0,0.023,0,0,0,0,0,1,0,0,1,169.558
2018-11-22,24.0,1.2,0.023,0,0,0,1,0,0,0,0,0,159.484
2018-11-23,28.0,0.0,0.023,1,0,0,0,0,0,0,0,0,160.073
2018-11-24,27.0,0.0,0.023,0,1,0,0,0,0,0,0,0,161.508
2018-11-25,26.0,0.0,0.023,0,0,1,0,0,0,0,0,0,158.888
2018-11-26,25.0,0.0,0.023,0,0,0,0,0,0,0,0,0,160.515
2018-11-27,25.0,0.0,0.023,0,0,0,0,1,0,0,0,0,161.411
2018-11-28,26.0,0.0,0.023,0,0,0,0,0,1,0,0,0,164.935
2018-11-29,26.0,0.0,0.023,0,0,0,1,0,0,0,0,0,167.18
2018-11-30,27.0,0.1,0.023,1,0,0,0,0,0,0,0,0,168.076
2018-12-01,26.0,0.0,0.021,0,1,0,0,0,0,0,0,0,165.39
2018-12-02,26.0,0.1,0.021,0,0,1,0,0,0,0,0,0,161.745
2018-12-03,26.0,0.1,0.021,0,0,0,0,0,0,0,0,0,163.796
2018-12-04,25.0,0.1,0.021,0,0,0,0,1,0,0,0,0,160.655
2018-12-05,27.0,1.2,0.021,0,0,0,0,0,1,0,0,0,159.963
2018-12-06,27.0,7.3,0.021,0,0,0,1,0,0,0,0,0,163.199
2018-12-07,27.0,0.2,0.021,1,0,0,0,0,0,0,0,0,163.865
2018-12-08,27.0,0.0,0.021,0,1,0,0,0,0,0,0,0,164.937
2018-12-09,27.0,0.1,0.021,0,0,1,0,0,0,0,0,0,163.307
2018-12-10,26.0,0.0,0.021,0,0,0,0,0,0,0,0,0,164.375
2018-12-11,27.0,0.0,0.021,0,0,0,0,1,0,0,0,0,166.52
2018-12-12,27.0,0.0,0.021,0,0,0,0,0,1,0,0,0,167.145
2018-12-13,27.0,0.0,0.021,0,0,0,1,0,0,0,0,0,168.499
2018-12-14,27.0,0.0,0.021,1,0,0,0,0,0,0,0,0,164.161
2018-12-15,26.0,0.0,0.021,0,1,0,0,0,0,0,0,0,159.171
2018-12-16,20.0,1.7,0.021,0,0,1,0,0,0,0,0,0,148.77
2018-12-17,20.0,12.3,0.021,0,0,0,0,0,0,0,0,0,125.976
2018-12-18,22.0,0.0,0.021,0,0,0,0,1,0,0,0,0,139.797
2018-12-19,22.0,0.3,0.021,0,0,0,0,0,1,0,0,0,147.365
2018-12-20,25.0,0.0,0.021,0,0,0,1,0,0,0,0,0,151.092
2018-12-21,26.0,0.1,0.021,1,0,0,0,0,0,0,0,0,152.039
2018-12-22,26.0,0.0,0.021,0,1,0,0,0,0,0,0,0,153.044
2018-12-23,26.0,0.0,0.021,0,0,1,0,0,0,0,0,0,151.246
2018-12-24,26.0,0.0,0.021,0,0,0,0,0,0,0,0,0,156.066
2018-12-25,26.0,0.0,0.021,0,0,0,0,1,0,0,0,1,157.175
2018-12-26,26.0,0.0,0.021,0,0,0,0,0,1,0,0,0,160.428
2018-12-27,26.0,0.0,0.021,0,0,0,1,0,0,0,0,0,162.938
2018-12-28,26.0,2.0,0.021,1,0,0,0,0,0,0,0,0,161.778
2018-12-29,23.0,0.0,0.021,0,1,0,0,0,0,0,0,0,162.543
2018-12-30,24.0,0.0,0.021,0,0,1,0,0,0,0,0,0,155.992
2018-12-31,22.0,0.0,0.021,0,0,0,0,0,0,0,0,0,158.614
2019-01-01,28.69680158754661,0.0,0.02,0,0,0,0,1,0,0,0,0,152.233
2019-01-02,29.14915141889648,0.0,0.02,0,0,0,0,0,1,0,0,0,155.343
2019-01-03,29.741540904504674,0.0,0.02,0,0,0,1,0,0,0,0,0,157.659
2019-01-04,29.451433563673145,0.0,0.02,1,0,0,0,0,0,0,0,0,159.317
2019-01-05,28.863383608266226,0.0,0.02,0,1,0,0,0,0,0,0,0,159.691
2019-01-06,29.03248067239793,0.0,0.02,0,0,1,0,0,0,0,0,0,155.84
2019-01-07,29.800636517182603,0.0,0.02,0,0,0,0,0,0,0,0,0,157.784
2019-01-08,30.22569373913487,0.0,0.02,0,0,0,0,1,0,0,0,0,159.756
2019-01-09,30.02402795772815,0.0,0.02,0,0,0,0,0,1,0,0,0,158.347
2019-01-10,29.458258455027394,0.0,0.02,0,0,0,1,0,0,0,0,0,159.229
2019-01-11,29.55205039517165,0.0,0.02,1,0,0,0,0,0,0,0,0,161.829
2019-01-12,29.213660975111747,0.0,0.02,0,1,0,0,0,0,0,0,0,159.272
2019-01-13,29.44746842158662,0.0,0.02,0,0,1,0,0,0,0,0,0,159.59
2019-01-14,29.727765161401848,0.0,0.02,0,0,0,0,0,0,0,1,0,155.815
2019-01-15,29.82377494044338,0.0,0.02,0,0,0,0,1,0,0,0,1,148.881
2019-01-16,29.489231934867632,0.0,0.02,0,0,0,0,0,1,0,0,0,145.451
2019-01-17,29.58843094757286,0.0,0.02,0,0,0,1,0,0,0,0,0,154.302
2019-01-18,29.98523441097812,0.0,0.02,1,0,0,0,0,0,0,0,0,159.514
2019-01-19,30.3607629122526,0.0,0.02,0,1,0,0,0,0,0,0,0,161.293
2019-01-20,30.40204336345202,0.0,0.02,0,0,1,0,0,0,0,0,0,159.316
2019-01-21,30.018987244117707,0.0,0.02,0,0,0,0,0,0,0,0,0,161.219
2019-01-22,30.13813958162816,0.0,0.02,0,0,0,0,1,0,0,0,0,163.235
2019-01-23,30.15004698111167,0.0,0.02,0,0,0,0,0,1,0,0,0,164.03
2019-01-24,30.90043590178266,0.0,0.02,0,0,0,1,0,0,0,0,0,165.005
2019-01-25,30.70564842968913,0.013020863,0.02,1,0,0,0,0,0,0,0,0,167.177
2019-01-26,30.22032489118483,0.0,0.02,0,1,0,0,0,0,1,0,0,165.945
2019-01-27,29.164022549341745,0.043947054,0.02,0,0,1,0,0,0,0,0,0,160.626
2019-01-28,26.07951027017465,5.318676922,0.02,0,0,0,0,0,0,0,0,0,146.782
2019-01-29,28.70570550003944,1.683701669,0.02,0,0,0,0,1,0,0,0,0,144.809
2019-01-30,29.123544209345063,0.0,0.02,0,0,0,0,0,1,0,0,0,147.951
2019-01-31,29.117746950280967,0.007088744,0.02,0,0,0,1,0,0,0,0,0,151.36
2019-02-01,29.40800288753155,0.0,0.026,1,0,0,0,0,0,0,0,0,154.77
2019-02-02,30.148658857944547,0.0,0.026,0,1,0,0,0,0,0,0,0,156.924
2019-02-03,30.38591287851529,0.0,0.026,0,0,1,0,0,0,0,0,0,156.769
2019-02-04,30.978378297150368,0.0,0.026,0,0,0,0,0,0,0,0,0,157.661
2019-02-05,31.350727570844576,0.0,0.026,0,0,0,0,1,0,0,0,0,161.77
2019-02-06,31.811297257950688,0.0,0.026,0,0,0,0,0,1,0,0,0,160.634
2019-02-07,31.98770637986542,0.0,0.026,0,0,0,1,0,0,0,0,0,164.332
2019-02-08,32.01855997826015,0.0,0.026,1,0,0,0,0,0,0,0,0,168.349
2019-02-09,31.522315414931747,0.0,0.026,0,1,0,0,0,0,0,1,0,167.531
2019-02-10,31.834135606870824,0.03154946,0.026,0,0,1,0,0,0,1,0,0,163.197
2019-02-11,30.715631815849186,0.002330059,0.026,0,0,0,0,0,0,0,0,0,166.168
2019-02-12,31.096496478600336,0.000603225,0.026,0,0,0,0,1,0,0,0,0,167.773
2019-02-13,31.0981977838034,0.0,0.026,0,0,0,0,0,1,0,0,0,169.679
2019-02-14,32.068235032705566,0.0,0.026,0,0,0,1,0,0,0,0,0,170.19
2019-02-15,32.51776577737866,0.0,0.026,1,0,0,0,0,0,0,0,0,170.306
2019-02-16,32.381962518567505,0.0,0.026,0,1,0,0,0,0,0,0,0,172.512
2019-02-17,33.36208088916496,0.0,0.026,0,0,1,0,0,0,0,0,0,177.645
2019-02-18,33.90643476739202,0.0,0.026,0,0,0,0,0,0,0,0,0,185.066
2019-02-19,33.83204040297968,0.0,0.026,0,0,0,0,1,0,0,0,0,189.135
2019-02-20,33.36420036551083,0.153722167,0.026,0,0,0,0,0,1,0,0,0,187.44
2019-02-21,33.34385929118008,0.0,0.026,0,0,0,1,0,0,0,0,0,188.122
2019-02-22,35.19168622496354,0.0,0.026,1,0,0,0,0,0,0,0,0,186.76
2019-02-23,36.296120042261386,0.0,0.026,0,1,0,0,0,0,0,0,0,186.314
2019-02-24,35.80698992830171,0.0,0.026,0,0,1,0,0,0,0,0,0,185.359
2019-02-25,35.09831561127809,0.0,0.026,0,0,0,0,0,0,0,0,0,187.438
2019-02-26,34.07083740332802,0.0,0.026,0,0,0,0,1,0,0,0,0,187.523
2019-02-27,33.7560129588708,0.0,0.026,0,0,0,0,0,1,0,0,0,191.06
2019-02-28,33.49091031418885,1.471399852,0.026,0,0,0,1,0,0,0,0,0,190.384
2019-03-01,33.18452608500805,1.550006752,0.029,1,0,0,0,0,0,0,0,0,185.544
2019-03-02,33.015641253199306,1.069887559,0.029,0,1,0,0,0,0,0,0,0,185.557
2019-03-03,33.29104634877048,1.160247365,0.029,0,0,1,0,0,0,0,0,0,184.053
2019-03-04,34.1537695392962,0.76625338,0.029,0,0,0,0,0,0,0,0,0,185.963
2019-03-05,35.424154425583616,0.0,0.029,0,0,0,0,1,0,0,0,0,187.764
2019-03-06,35.78199151857539,0.0,0.029,0,0,0,0,0,1,0,0,0,191.198
2019-03-07,35.44161314744341,0.017642628,0.029,0,0,0,1,0,0,0,0,0,196.395
2019-03-08,34.73960738381704,0.470296763,0.029,1,0,0,0,0,0,0,0,0,195.393
2019-03-09,34.807465581744346,0.534097366,0.029,0,1,0,0,0,0,0,0,0,194.728
2019-03-10,34.99568739642565,1.372875075,0.029,0,0,1,0,0,0,0,0,0,192.685
2019-03-11,35.14659815580109,0.0,0.029,0,0,0,0,0,0,0,0,0,193.608
2019-03-12,35.662287941970895,0.0,0.029,0,0,0,0,1,0,0,0,0,194.598
2019-03-13,35.79683338197263,0.012233948,0.029,0,0,0,0,0,1,0,0,0,194.673
2019-03-14,36.52624092975015,0.0,0.029,0,0,0,1,0,0,0,0,0,192.334
2019-03-15,36.3959417336037,0.0,0.029,1,0,0,0,0,0,0,0,0,193.76
2019-03-16,34.76641304163265,0.0,0.029,0,1,0,0,0,0,0,0,0,192.213
2019-03-17,34.794586539029346,0.0,0.029,0,0,1,0,0,0,0,0,0,188.127
2019-03-18,34.50167053415895,0.0,0.029,0,0,0,0,0,0,0,0,0,188.381
2019-03-19,34.90807317171263,0.0,0.029,0,0,0,0,1,0,0,0,0,192.274
2019-03-20,35.199220951756246,0.0,0.029,0,0,0,0,0,1,0,0,1,194.082
2019-03-21,35.07230968242251,0.0,0.029,0,0,0,1,0,0,0,0,0,189.578
2019-03-22,35.306916882824524,0.0,0.029,1,0,0,0,0,0,0,0,0,193.001
2019-03-23,36.18404493283907,0.0,0.029,0,1,0,0,0,0,0,0,0,195.789
2019-03-24,36.28485977846061,0.002348135,0.029,0,0,1,0,0,0,0,0,0,192.445
2019-03-25,36.25777140980559,0.051242857,0.029,0,0,0,0,0,0,0,0,0,194.639
2019-03-26,36.10240194097527,0.0,0.029,0,0,0,0,1,0,0,0,0,193.883
2019-03-27,36.254530223568544,0.0,0.029,0,0,0,0,0,1,0,0,0,194.892
2019-03-28,36.83936599562823,0.0,0.029,0,0,0,1,0,0,0,0,0,195.927
2019-03-29,36.65428857124213,0.0,0.029,1,0,0,0,0,0,0,0,0,196.71
2019-03-30,37.08546673195072,0.0,0.029,0,1,0,0,0,0,0,0,0,197.702
2019-03-31,37.62367195449762,0.0,0.029,0,0,1,0,0,0,0,0,0,194.284
2019-04-01,37.308186212328685,0.025442209,0.03,0,0,0,0,0,0,0,0,0,191.807
2019-04-02,36.92055880092639,0.001080432,0.03,0,0,0,0,1,0,0,0,0,192.385
2019-04-03,36.57545444887457,0.0,0.03,0,0,0,0,0,1,0,1,0,192.793
2019-04-04,36.32476997634196,0.0,0.03,0,0,0,1,0,0,0,0,0,192.489
2019-04-05,37.09930425531378,0.014679922,0.03,1,0,0,0,0,0,0,0,0,193.745
2019-04-06,37.45460050751566,0.0,0.03,0,1,0,0,0,0,0,0,0,183.925
2019-04-07,37.20957845445858,3.788851521,0.03,0,0,1,0,0,0,0,0,0,178.697
2019-04-08,37.02097074121183,0.0,0.03,0,0,0,0,0,0,0,0,0,187.222
2019-04-09,36.851672068778,0.593431234,0.03,0,0,0,0,1,0,0,0,0,189.745
2019-04-10,37.45748008392368,0.0,0.03,0,0,0,0,0,1,0,0,0,191.181
2019-04-11,37.44881052487243,0.92393017,0.03,0,0,0,1,0,0,0,0,0,170.755
2019-04-12,37.69231255182272,0.275145599,0.03,1,0,0,0,0,0,0,0,0,188.739
2019-04-13,38.375248415884414,0.225905588,0.03,0,1,0,0,0,0,0,0,0,187.49
2019-04-14,38.29751358326682,0.003184573,0.03,0,0,1,0,0,0,0,1,0,189.833
2019-04-14,38.29751358326682,0.003184573,0.03,0,0,1,0,0,0,1,0,0,189.833
2019-04-15,38.2253334168536,0.003148296,0.03,0,0,0,0,0,0,0,0,0,188.557
2019-04-16,38.25638788079357,0.0,0.03,0,0,0,0,1,0,0,0,0,190.802
2019-04-17,37.6484674633637,0.0,0.03,0,0,0,0,0,1,0,0,0,190.982
2019-04-18,37.34950632182865,0.0,0.03,0,0,0,1,0,0,0,0,0,192.063
2019-04-19,37.21628073722613,0.872114204,0.03,1,0,0,0,0,0,1,0,0,189.975
2019-04-20,37.20613642027514,0.414496053,0.03,0,1,0,0,0,0,0,0,0,184.568
2019-04-21,37.6057618776276,1.639065711,0.03,0,0,1,0,0,0,0,0,0,175.289
2019-04-22,37.53444832024364,2.616656693,0.03,0,0,0,0,0,0,0,0,0,175.477
2019-04-23,37.4238911147324,2.096825588,0.03,0,0,0,0,1,0,0,0,0,174.617
2019-04-24,37.5460606769464,0.556395148,0.03,0,0,0,0,0,1,0,0,0,183.786
2019-04-25,37.92639098784945,0.0,0.03,0,0,0,1,0,0,0,0,0,184.567
2019-04-26,38.44561106587324,0.0,0.03,1,0,0,0,0,0,0,0,0,187.176
2019-04-27,38.42883547760371,0.175147529,0.03,0,1,0,0,0,0,0,0,0,189.016
2019-04-28,37.90724155301864,0.159717294,0.03,0,0,1,0,0,0,0,0,0,187.611
2019-04-29,38.15540490193172,0.0,0.03,0,0,0,0,0,0,0,0,0,189.72
2019-04-30,38.290231353178754,0.261224294,0.03,0,0,0,0,1,0,0,0,0,189.57
2019-05-01,36.67235400044859,1.480898429,0.03,0,0,0,0,0,1,0,0,0,171.423
2019-05-02,36.569704995152,0.889099823,0.03,0,0,0,1,0,0,0,0,0,167.992
2019-05-03,38.24316484373762,2.88111016,0.03,1,0,0,0,0,0,0,0,0,177.042
2019-05-04,40.058849555579904,0.070969943,0.03,0,1,0,0,0,0,1,0,0,184.484
