Date,Energy Required (MU),temp,rain,inflation,day,Holiday
2019-11-24,163.696,30.54659414794788,0.0,0.055,Sunday,Work
2019-11-25,166.396,30.53174011541196,0.0,0.055,Monday,Work
2019-11-26,165.319,30.405792867853133,0.0,0.055,Tuesday,Work
2019-11-27,165.438,30.25900054347776,0.079808146,0.055,Wednesday,Work
2019-11-28,161.715,30.78093021142586,2.107318865,0.055,Thursday,Work
2019-11-29,162.485,31.13135769571853,0.798534252,0.055,Friday,Work
2019-11-30,164.238,30.63025578257259,0.0,0.055,Saturday,Work
2019-12-01,147.731,28.322318233770407,10.05208026,0.074,Sunday,Work
2019-12-02,147.031,28.527716840526864,9.200271159,0.074,Monday,Work
2019-12-03,147.448,29.360832688891804,0.594058647,0.074,Tuesday,Work
2019-12-04,148.941,29.643657135267244,0.055054483,0.074,Wednesday,Work
2019-12-05,152.093,29.14976604709747,0.0,0.074,Thursday,Work
2019-12-06,151.159,29.06039884036993,0.201234652,0.074,Friday,Work
2019-12-07,150.829,29.249443639105,0.459691901,0.074,Saturday,Work
2019-12-08,146.665,29.513035750007205,1.719547446,0.074,Sunday,Bakrid / Eid al Adha
2019-12-09,151.679,29.95030191108249,0.251657073,0.074,Monday,Work
2019-12-10,156.158,30.14785803693795,0.178473955,0.074,Tuesday,Work
2019-12-11,155.75,30.3249142698729,0.0,0.074,Wednesday,Work
2019-12-12,156.704,29.88355979717084,0.0,0.074,Thursday,Work
2019-12-13,157.666,30.44923283607037,0.003024274,0.074,Friday,Work
2019-12-14,151.897,29.6575227435722,0.166050531,0.074,Saturday,Work
2019-12-15,153.539,29.871034475697392,1.135273901,0.074,Sunday,Work
2019-12-16,158.685,29.83528990751796,0.676354623,0.074,Monday,Work
2019-12-17,158.784,29.78696712844758,2.303372409,0.074,Tuesday,Work
2019-12-18,159.736,29.474824542232025,0.510234639,0.074,Wednesday,Work
2019-12-19,162.829,29.502900526925792,0.008244464,0.074,Thursday,Work
2019-12-20,163.519,29.771388996488103,0.0,0.074,Friday,Work
2019-12-21,163.525,29.39343691898432,0.0,0.074,Saturday,Work
2019-12-22,159.672,29.75491527042578,0.0,0.074,Sunday,Work
2019-12-23,163.205,29.37916162085024,0.0,0.074,Monday,Work
2019-12-24,164.842,29.17201492842777,0.0,0.074,Tuesday,Work
2019-12-25,162.317,30.236697549100704,0.0,0.074,Wednesday,Christmas Day
2019-12-26,165.246,29.45428542734068,0.0,0.074,Thursday,Work
2019-12-27,168.852,30.01828412815449,0.05979184,0.074,Friday,Work
2019-12-28,165.558,28.62712523349749,0.025167032,0.074,Saturday,Work
2019-12-29,160.324,28.376094734715704,0.143534779,0.074,Sunday,Work
2019-12-30,162.033,28.42919045535457,1.267940675,0.074,Monday,Work
2019-12-31,166.471,28.79935075148067,0.131418687,0.074,Tuesday,Work
2020-01-01,162.349,29.26737001656004,0.192389654,0.076,Wednesday,Work
2020-01-02,163.283,28.63716824730486,0.569553368,0.076,Thursday,Work
2020-01-03,167.924,30.09947720658432,1.255701931,0.076,Friday,Work
2020-01-04,161.41,28.863203330035443,4.214679054,0.076,Saturday,Work
2020-01-05,157.231,28.72892160155305,2.304578275,0.076,Sunday,Work
2020-01-06,157.892,28.46656531905297,1.788516757,0.076,Monday,Work
2020-01-07,157.673,28.90047062175368,1.066277968,0.076,Tuesday,Work
2020-01-08,160.263,29.5365186188951,0.133942283,0.076,Wednesday,Work
2020-01-09,165.329,29.9725527766842,0.0,0.076,Thursday,Work
2020-01-10,167.25,29.331160281064736,0.0,0.076,Friday,Work
2020-01-11,166.739,29.07105298633304,0.453966594,0.076,Saturday,Work
2020-01-12,167.467,28.99998828670201,0.0147952,0.076,Sunday,Work
2020-01-13,168.23,29.72704071041945,0.041431543,0.076,Monday,Work
2020-01-14,163.908,29.69467170654084,0.0,0.076,Tuesday,Work
2020-01-15,153.117,29.736187601318267,0.0,0.076,Wednesday,Pongal
2020-01-16,150.345,30.03816617735092,0.0,0.076,Thursday,Kanuma Panduga
2020-01-17,162.325,30.36237580244665,0.0,0.076,Friday,Work
2020-01-18,166.415,29.957140986963967,0.145465189,0.076,Saturday,Work
2020-01-19,168.03,30.68910723135377,0.058954555,0.076,Sunday,Work
2020-01-20,174.199,31.00640757568148,0.0,0.076,Monday,Work
2020-01-21,176.642,30.550687175676966,0.0,0.076,Tuesday,Work
2020-01-22,179.97,30.6627597625642,0.001913015,0.076,Wednesday,Work
2020-01-23,179.718,30.97189967203668,0.0,0.076,Thursday,Work
2020-01-24,179.273,31.26060194675818,0.0,0.076,Friday,Work
2020-01-25,179.591,30.96716254318771,0.0,0.076,Saturday,Work
2020-01-26,176.114,31.78523667993486,0.0,0.076,Sunday,Republic Day
2020-01-27,181.02,32.126149948756684,0.0,0.076,Monday,Work
2020-01-28,184.851,31.911373290089657,0.0,0.076,Tuesday,Work
2020-01-29,187.446,32.0123466233887,0.0,0.076,Wednesday,Work
2020-01-30,189.946,32.24085730451645,0.0,0.076,Thursday,Work
2020-01-31,187.256,31.93527251234692,0.0,0.076,Friday,Work
2020-02-01,185.098,30.983582979097847,1.251756693,0.066,Saturday,Work
2020-02-02,179.413,30.68846809426069,0.00956903,0.066,Sunday,Work
2020-02-03,181.36,31.191232483936663,0.181493761,0.066,Monday,Work
2020-02-04,179.144,30.26106585158417,1.915049033,0.066,Tuesday,Ram Navami
2020-02-05,181.958,31.69586689066888,0.560040851,0.066,Wednesday,Work
2020-02-06,184.004,31.6392267018986,0.297459724,0.066,Thursday,Work
2020-02-07,184.74,31.4610953157914,0.019619458,0.066,Friday,Work
2020-02-08,184.306,31.100143537294063,0.359060377,0.066,Saturday,Work
2020-02-09,178.279,29.48313814788817,1.406228297,0.066,Sunday,Work
2020-02-10,176.42,28.941789378992645,1.651872777,0.066,Monday,Gandhi Jayanti
2020-02-11,180.264,30.39760165035372,1.907444709,0.066,Tuesday,Work
2020-02-12,182.507,30.71656088602036,0.01004758,0.066,Wednesday,Work
2020-02-13,184.721,31.812705488641047,0.0,0.066,Thursday,Work
2020-02-14,185.84,33.52587893202096,0.0,0.066,Friday,Work
2020-02-15,187.451,33.24667550665336,0.0,0.066,Saturday,Work
2020-02-16,185.45,33.00520478808702,0.001203225,0.066,Sunday,Work
2020-02-17,189.242,32.499565717605215,0.0,0.066,Monday,Work
2020-02-18,192.144,32.31879032494177,0.0,0.066,Tuesday,Work
2020-02-19,191.976,31.8444180076624,0.0,0.066,Wednesday,Work
2020-02-20,190.74,31.651181274541784,0.0,0.066,Thursday,Work
2020-02-21,188.296,31.828605316217,0.0,0.066,Friday,Maha Shivaratri
2020-02-22,188.231,32.20787065043018,0.0,0.066,Saturday,Work
2020-02-23,186.005,32.30706246293708,0.0,0.066,Sunday,Work
2020-02-24,190.387,32.67771695664478,0.0,0.066,Monday,Work
2020-02-25,192.53,32.91751480167592,0.0,0.066,Tuesday,Work
2020-02-26,194.733,32.33322026592068,0.172669475,0.066,Wednesday,Work
2020-02-27,194.994,32.228488002976775,0.069093561,0.066,Thursday,Work
2020-02-28,193.807,32.08252326471306,0.052083756,0.066,Friday,Work
2020-02-29,193.859,32.35546260570032,0.002115362,0.066,Saturday,Work
2020-03-01,189.406,32.453243882323704,0.0,0.058,Sunday,Work
2020-03-02,191.181,32.70510282478495,0.034092163,0.058,Monday,Work
2020-03-03,193.688,33.48186790204527,0.0,0.058,Tuesday,Work
2020-03-04,195.829,33.650686940494204,0.053255102,0.058,Wednesday,Work
2020-03-05,194.884,33.438458220879404,0.058161191,0.058,Thursday,Work
2020-03-06,187.812,32.6239587006222,0.098897789,0.058,Friday,Work
2020-03-07,182.584,32.21982514854311,1.245408621,0.058,Saturday,Work
2020-03-08,179.29,32.913351275060165,1.234881894,0.058,Sunday,Work
2020-03-09,183.356,33.25016783984933,0.494054808,0.058,Monday,Work
2020-03-10,184.293,33.9198555855243,0.970720883,0.058,Tuesday,Work
2020-03-11,188.774,33.817073728271005,0.0,0.058,Wednesday,Work
2020-03-12,190.658,34.305917131108075,0.0,0.058,Thursday,Work
2020-03-13,195.807,34.464063148197795,0.0,0.058,Friday,Work
2020-03-14,193.326,34.11446062915425,0.135890659,0.058,Saturday,Work
2020-03-15,191.293,33.86722254298398,0.0,0.058,Sunday,Work
2020-03-16,196.007,34.30556300197531,0.0,0.058,Monday,Work
2020-03-17,198.868,34.77950259240389,0.0,0.058,Tuesday,Work
2020-03-18,199.67,35.4946637809646,0.073509145,0.058,Wednesday,Work
2020-03-19,198.549,35.93317543995736,3.359714947,0.058,Thursday,Work
2020-03-20,193.348,34.671664537324524,1.686067049,0.058,Friday,Work
2020-03-21,190.425,34.93945056466896,1.420791652,0.058,Saturday,Work
2020-03-22,174.454,34.98776685673996,0.981596426,0.058,Sunday,Work
2020-03-23,178.094,34.736704146759834,0.08718894,0.058,Monday,Work
2020-03-24,170.52,34.96153692945082,2.322392772,0.058,Tuesday,Work
2020-03-25,158.341,35.02777266239575,0.0,0.058,Wednesday,Ugadi
2020-03-26,154.451,35.68577169344007,0.17226128,0.058,Thursday,Work
2020-03-27,154.829,36.108556902577575,0.0,0.058,Friday,Work
2020-03-28,155.56,36.61408647227485,0.0,0.058,Saturday,Work
2020-03-29,155.777,37.1661833552789,0.0,0.058,Sunday,Work
2020-03-30,156.844,36.65327742241341,0.0,0.058,Monday,Work
2020-03-31,159.928,37.08031047526292,0.17226128,0.058,Tuesday,Work
2020-04-01,160.416,37.45361439689907,0.575570188,0.072,Wednesday,Work
2020-04-02,162.268,37.09332903476578,0.0,0.072,Thursday,Work
2020-04-03,161.499,36.48173300918628,0.254695703,0.072,Friday,Work
2020-04-04,159.509,35.980986901403654,0.0,0.072,Saturday,Work
2020-04-05,158.838,36.69872242555902,0.0,0.072,Sunday,Work
2020-04-06,160.495,36.89809577484928,0.082304937,0.072,Monday,Work
2020-04-07,158.16,36.16980368972101,1.241493099,0.072,Tuesday,Work
2020-04-08,152.711,36.64479826366118,1.151150236,0.072,Wednesday,Work
2020-04-09,126.957,33.86992141844062,2.677880715,0.072,Thursday,Work
2020-04-10,135.946,35.589139011311445,5.182045651,0.072,Friday,Work
2020-04-11,145.571,36.1049819606073,0.0,0.072,Saturday,Work
2020-04-12,151.082,36.78459235524644,0.041723212,0.072,Sunday,Work
2020-04-13,154.809,37.3669484395122,0.0,0.072,Monday,Work
2020-04-14,156.4,36.46476857033043,0.0,0.072,Tuesday,Dr Ambedkar Jayanti
2020-04-15,158.914,36.62784999578233,0.0,0.072,Wednesday,Work
2020-04-16,161.347,36.69210242613186,0.0,0.072,Thursday,Work
2020-04-17,163.527,36.86369744762661,0.0,0.072,Friday,Work
2020-04-18,164.769,36.872866861782605,0.0,0.072,Saturday,Work
2020-04-19,165.232,36.5855152379209,0.741499129,0.072,Sunday,Work
2020-04-20,167.276,36.713423832286594,0.0,0.072,Monday,Work
2020-04-21,166.784,36.778128875615984,0.215212622,0.072,Tuesday,Work
2020-04-22,167.463,37.14414628296602,0.0,0.072,Wednesday,Work
2020-04-23,168.887,37.37430000139984,0.33306016,0.072,Thursday,Work
2020-04-24,165.803,37.31596889399541,0.114074398,0.072,Friday,Work
2020-04-25,155.599,37.17558290412587,0.872925783,0.072,Saturday,Work
2020-04-26,145.491,36.75595625622388,18.12988794,0.072,Sunday,Work
2020-04-27,147.608,35.54208335437931,8.785041109,0.072,Monday,Work
2020-04-28,153.011,36.0333057715756,1.960892304,0.072,Tuesday,Work
2020-04-29,139.044,35.52304484211186,4.235179336,0.072,Wednesday,Work
2020-04-30,145.993,36.58935335125287,2.179236796,0.072,Thursday,Work
2020-05-01,149.695,37.51982707710946,1.594093477,0.063,Friday,Work
2020-05-02,155.939,37.233965269538274,3.393204817,0.063,Saturday,Work
2020-05-03,161.766,37.774084609065184,0.0,0.063,Sunday,Work
2020-05-04,165.223,37.59902655904056,0.935289137,0.063,Monday,Babu Jagjivan Ram Jayanti
2020-05-05,168.427,37.64806758620044,0.12159782,0.063,Tuesday,Work
2020-05-06,168.359,37.43597603289335,0.008163907,0.063,Wednesday,Work
2020-05-07,169.783,37.43685476564727,1.540573854,0.063,Thursday,Work
2020-05-08,172.405,37.5965548534457,1.029703187,0.063,Friday,Work
2020-05-09,175.477,37.92490401877557,0.0,0.063,Saturday,Work
2020-05-10,173.631,37.4128075152424,1.965793703,0.063,Sunday,Work
2020-05-11,178.482,36.93462533249465,0.149040904,0.063,Monday,Work
2020-05-12,177.411,36.94295641561372,0.072258156,0.063,Tuesday,Work
2020-05-13,178.859,36.93150823486567,0.278390337,0.063,Wednesday,Work
2020-05-14,176.24,37.25660342490972,0.0,0.063,Thursday,Work
2020-05-15,182.603,37.648662119991066,0.115983797,0.063,Friday,Work
2020-05-16,183.144,37.5655832620546,0.229063686,0.063,Saturday,Work
2020-05-17,176.359,37.82375417501879,1.594638399,0.063,Sunday,Work
2020-05-18,171.235,37.45466498642219,1.008168105,0.063,Monday,Work
2020-05-19,159.972,38.361609471462586,1.807754249,0.063,Tuesday,Work
2020-05-20,171.84,40.533319746528605,0.351807135,0.063,Wednesday,Work
2020-05-21,184.19,41.44788490745038,0.0,0.063,Thursday,Work
2020-05-22,188.531,40.44012237080803,0.0,0.063,Friday,Work
2020-05-23,193.036,39.36378936510924,0.0,0.063,Saturday,Work
2020-05-24,191.773,38.54702288601472,0.096265714,0.063,Sunday,Idul Fitr
2020-05-25,189.577,38.19143630734619,0.780248873,0.063,Monday,Work
2020-05-26,191.607,38.2266842440465,0.0,0.063,Tuesday,Work
2020-05-27,191.072,38.49209616946624,0.030188508,0.063,Wednesday,Work
2020-05-28,192.597,38.75795891420632,0.235559511,0.063,Thursday,Work
2020-05-29,188.876,39.02470113613135,0.096653282,0.063,Friday,Work
2020-05-30,182.423,37.723435652085165,2.582576726,0.063,Saturday,Work
2020-05-31,181.89,37.693806450664106,0.865809544,0.063,Sunday,Work
2020-06-01,175.281,36.5811164692412,0.981952538,0.062,Monday,Work
2020-06-02,170.14,36.19999479234503,6.685696395,0.062,Tuesday,Work
2020-06-03,171.931,36.05265757995159,5.14913151,0.062,Wednesday,Work
2020-06-04,170.902,36.61587284218004,2.774323559,0.062,Thursday,Work
2020-06-05,178.317,37.08162100579924,4.035131908,0.062,Friday,Work
2020-06-06,182.748,38.362826970538265,0.162257714,0.062,Saturday,Work
2020-06-07,178.523,37.93059204141864,1.633261051,0.062,Sunday,Work
2020-06-08,179.202,37.77275550972534,1.023189883,0.062,Monday,Work
2020-06-09,173.703,37.137053953350325,3.438098539,0.062,Tuesday,Work
2020-06-10,161.904,34.85063143029082,5.474837955,0.062,Wednesday,Work
2020-06-11,139.959,30.62621664565701,16.83525178,0.062,Thursday,Work
2020-06-12,139.701,30.92482407314533,10.24257981,0.062,Friday,Work
2020-06-13,146.602,34.92409685649187,2.693545494,0.062,Saturday,Work
2020-06-14,156.949,36.06506329794004,1.435913796,0.062,Sunday,Work
2020-06-15,166.807,35.97602005378886,1.174022062,0.062,Monday,Work
2020-06-16,167.035,34.464417713260886,6.558912631,0.062,Tuesday,Work
2020-06-17,164.292,34.173131521126955,3.38998461,0.062,Wednesday,Work
2020-06-18,165.058,33.76381080929355,4.214757937,0.062,Thursday,Work
2020-06-19,166.835,36.05987703157439,2.833167597,0.062,Friday,Work
2020-06-20,170.267,36.38112077428148,1.300023558,0.062,Saturday,Work
2020-06-21,168.413,33.64384245721066,2.650917043,0.062,Sunday,Work
2020-06-22,166.957,35.689109545565216,3.700212027,0.062,Monday,Work
2020-06-23,173.804,36.04772004572668,4.574900947,0.062,Tuesday,Work
2020-06-24,175.608,35.79336875055445,3.5924005,0.062,Wednesday,Work
2020-06-25,170.469,34.901418864401144,2.609904499,0.062,Thursday,Work
2020-06-26,171.3,34.34236110111525,2.934235388,0.062,Friday,Work
2020-06-27,173.57,35.05936895947107,1.159721336,0.062,Saturday,Work
2020-06-28,168.919,34.34573058093853,3.397122625,0.062,Sunday,Work
2020-06-29,167.849,34.52440916725817,5.697224183,0.062,Monday,Work
2020-06-30,158.039,34.379832101480545,16.17925395,0.062,Tuesday,Work
2020-07-01,157.01,33.47686171149474,5.928655453,0.067,Wednesday,Work
2020-07-02,155.688,33.44015962853683,7.359452322,0.067,Thursday,Work
2020-07-03,153.228,33.52148592669936,3.938792509,0.067,Friday,Work
2020-07-04,151.691,31.443583188476392,12.91802483,0.067,Saturday,Work
2020-07-05,140.957,30.616978985934857,7.391869478,0.067,Sunday,Work
2020-07-06,148.437,30.77980230757532,6.660751971,0.067,Monday,Work
2020-07-07,161.707,34.90369107744106,1.093275822,0.067,Tuesday,Work
2020-07-08,167.432,34.5257385424426,4.256139507,0.067,Wednesday,Work
2020-07-09,151.452,33.33724905359702,37.38233227,0.067,Thursday,Work
2020-07-10,150.402,32.362035471369,14.99525266,0.067,Friday,Work
2020-07-11,148.866,33.67387382027904,5.152640536,0.067,Saturday,Work
2020-07-12,149.571,34.0547754612353,2.341965286,0.067,Sunday,Work
2020-07-13,152.899,33.10945333216748,12.20702116,0.067,Monday,Work
2020-07-14,151.123,31.089861292723526,10.41362261,0.067,Tuesday,Work
2020-07-15,151.123,28.90168152429171,14.81397649,0.067,Wednesday,Work
2020-07-16,138.848,30.792758250727804,10.96831797,0.067,Thursday,Work
2020-07-17,145.783,32.6129065626289,3.829089111,0.067,Friday,Work
2020-07-18,147.836,33.06553615835024,5.945993274,0.067,Saturday,Work
2020-07-19,147.667,32.97576878943725,4.828508055,0.067,Sunday,Work
2020-07-20,150.392,33.22281489116064,13.37460876,0.067,Monday,Work
2020-07-21,152.885,33.4582663052424,9.211430093,0.067,Tuesday,Work
2020-07-22,159.706,33.56652474284242,1.178364537,0.067,Wednesday,Work
2020-07-23,154.239,30.57178977312752,1.936504603,0.067,Thursday,Work
2020-07-24,151.788,32.00207813726837,5.904306329,0.067,Friday,Work
2020-07-25,151.415,33.05443036203343,6.470502322,0.067,Saturday,Work
2020-07-26,151.128,34.21331396892805,3.20863464,0.067,Sunday,Work
2020-07-27,160.463,34.63927639625199,1.224547083,0.067,Monday,Work
2020-07-28,167.256,34.42232195906424,0.990283385,0.067,Tuesday,Work
2020-07-29,163.448,32.61264036555924,16.18869041,0.067,Wednesday,Work
2020-07-30,167.047,33.74659963222805,2.27108788,0.067,Thursday,Work
2020-07-31,170.448,33.453124973997106,2.980192603,0.067,Friday,Bakrid / Eid al Adha
2020-08-01,160.978,32.67438893580496,8.305235751,0.067,Saturday,Work
2020-08-02,154.868,33.88051859090441,12.04273153,0.067,Sunday,Work
2020-08-03,156.936,32.0838845579812,8.630752631,0.067,Monday,Work
2020-08-04,147.904,30.492963103158928,6.247348609,0.067,Tuesday,Work
2020-08-05,145.926,30.447042874370247,5.283446521,0.067,Wednesday,Work
2020-08-06,155.727,32.9638316359479,1.248618745,0.067,Thursday,Work
2020-08-07,167.563,33.66672333773858,1.73024474,0.067,Friday,Work
2020-08-08,170.982,34.390288102177635,0.242154356,0.067,Saturday,Work
2020-08-09,168.69,31.40477588475668,1.644622832,0.067,Sunday,Work
2020-08-10,158.644,30.452360871783984,13.13936623,0.067,Monday,Work
2020-08-11,165.974,32.8335762632029,3.968925191,0.067,Tuesday,Work
2020-08-12,163.215,29.902631747884456,6.601916383,0.067,Wednesday,Work
2020-08-13,160.154,29.176381479825697,9.942817521,0.067,Thursday,Work
2020-08-14,157.766,28.41658321651549,5.502742247,0.067,Friday,Work
2020-08-15,144.634,27.40384847100653,8.704086824,0.067,Saturday,Independence Day
2020-08-16,142.5,28.808220276356924,11.19623863,0.067,Sunday,Work
2020-08-17,150.717,31.31666996417506,3.470539712,0.067,Monday,Work
2020-08-18,160.673,32.823133177493524,4.699190082,0.067,Tuesday,Work
2020-08-19,164.113,31.039829284059863,2.62146066,0.067,Wednesday,Work
2020-08-20,163.207,29.262296721996545,8.150483632,0.067,Thursday,Work
2020-08-21,162.812,32.24599907775128,5.562856064,0.067,Friday,Work
2020-08-22,162.822,32.176223069413574,3.607634437,0.067,Saturday,Ganesh Chaturthi
2020-08-23,160.127,31.78171016708893,3.944843374,0.067,Sunday,Work
2020-08-24,163.474,32.54928398086096,9.840197263,0.067,Monday,Work
2020-08-25,170.65,33.135733648720304,2.342503132,0.067,Tuesday,Work
2020-08-26,171.49,31.725981715417912,3.325321383,0.067,Wednesday,Work
2020-08-27,168.275,31.786022226945505,3.218717897,0.067,Thursday,Work
2020-08-28,176.606,33.2331300580529,1.166750368,0.067,Friday,Work
2020-08-29,184.215,33.98429773684229,0.44488022,0.067,Saturday,Work
2020-08-30,185.424,34.61704478718338,1.935961989,0.067,Sunday,Muharram
2020-08-31,183.333,34.531657923496674,4.453253938,0.067,Monday,Work
2020-09-01,178.243,33.79594559548655,1.639679427,0.073,Tuesday,Work
2020-09-02,171.6,32.20584528350437,12.29451854,0.073,Wednesday,Work
2020-09-03,172.61,33.11444314269728,4.513913405,0.073,Thursday,Work
2020-09-04,178.002,33.352927974949765,2.462083936,0.073,Friday,Work
2020-09-05,182.685,33.89973056703496,0.475333117,0.073,Saturday,Work
2020-09-06,184.615,34.385116404275834,0.34155813,0.073,Sunday,Work
2020-09-07,191.515,34.45632680687429,0.901331307,0.073,Monday,Work
2020-09-08,188.42,34.43455485563624,4.049563894,0.073,Tuesday,Work
2020-09-09,189.961,34.36012249474607,1.244161955,0.073,Wednesday,Work
2020-09-10,189.103,33.94430269883388,4.447943842,0.073,Thursday,Work
2020-09-11,182.745,32.3832766284979,5.315061152,0.073,Friday,Work
2020-09-12,171.479,31.74004425071692,3.146638782,0.073,Saturday,Work
2020-09-13,146.407,29.568994410130948,22.67590645,0.073,Sunday,Work
2020-09-14,143.38,29.90655056166152,28.89875861,0.073,Monday,Work
2020-09-15,150.459,31.35680184975994,17.65843676,0.073,Tuesday,Work
2020-09-16,152.887,32.00066686277702,17.19716239,0.073,Wednesday,Work
2020-09-17,157.362,32.81859635629208,5.625365678,0.073,Thursday,Work
2020-09-18,161.873,33.06730718273061,6.937234084,0.073,Friday,Work
2020-09-19,151.047,30.71267513877048,19.01378017,0.073,Saturday,Work
2020-09-20,143.527,30.262025637810453,5.646320125,0.073,Sunday,Work
2020-09-21,146.984,30.271094541429235,11.27425584,0.073,Monday,Work
2020-09-22,157.302,31.72490484258789,1.603463091,0.073,Tuesday,Work
2020-09-23,165.873,33.02735874616936,3.395840324,0.073,Wednesday,Work
2020-09-24,174.436,33.81162721213324,0.374836824,0.073,Thursday,Work
2020-09-25,175.284,33.18228809530956,0.492232095,0.073,Friday,Work
2020-09-26,146.835,28.268252772004622,37.16505962,0.073,Saturday,Work
2020-09-27,147.504,31.304427485698564,4.074127003,0.073,Sunday,Work
2020-09-28,162.736,33.41508745902501,0.368457873,0.073,Monday,Work
2020-09-29,164.085,32.36254296302796,1.317433424,0.073,Tuesday,Work
2020-09-30,150.564,29.791988202378963,16.83888709,0.073,Wednesday,Work
2020-10-01,147.913,30.89550640964928,7.586771654,0.076,Thursday,Work
2020-10-02,153.376,32.48991878972971,0.229621284,0.076,Friday,Work
2020-10-03,155.231,32.738079345471185,0.605486593,0.076,Saturday,Holi
2020-10-04,155.266,30.854854581857104,4.82602807,0.076,Sunday,Good Friday
2020-10-05,164.591,32.44128121622868,3.506619317,0.076,Monday,Work
2020-10-06,171.603,33.19984479928976,4.910818697,0.076,Tuesday,Work
2020-10-07,172.86,32.42700932651689,6.983389604,0.076,Wednesday,Work
2020-10-08,181.343,32.73323619786438,0.570252373,0.076,Thursday,Work
2020-10-09,178.997,33.302966820773825,3.870310023,0.076,Friday,Work
2020-10-10,166.467,31.259210510065216,4.457707634,0.076,Saturday,Work
2020-10-11,145.691,28.4025365627701,17.61204956,0.076,Sunday,Work
2020-10-12,145.392,29.08514029064777,28.86016649,0.076,Monday,Work
2020-10-13,134.499,30.059758902475107,52.04790158,0.076,Tuesday,Work
2020-10-14,145.268,31.281953031331547,22.74749129,0.076,Wednesday,Work
2020-10-15,150.935,31.651382951593263,8.841601369,0.076,Thursday,Work
2020-10-16,157.081,32.19157418283893,1.548736888,0.076,Friday,Work
2020-10-17,158.125,32.031107135630315,9.780864063,0.076,Saturday,Work
2020-10-18,158.704,32.11666231056862,6.419561425,0.076,Sunday,Work
2020-10-19,159.718,32.586974165873464,3.134278695,0.076,Monday,Work
2020-10-20,154.971,30.44347655121437,16.36152674,0.076,Tuesday,Work
2020-10-21,151.579,29.8594737332128,10.75663637,0.076,Wednesday,Work
2020-10-22,153.967,31.893555955270955,1.368375409,0.076,Thursday,Work
2020-10-23,155.202,32.9004993552902,6.556164329,0.076,Friday,Work
2020-10-24,162.13,33.12213059529796,1.597744342,0.076,Saturday,Maha Ashtami
2020-10-25,158.295,33.09178517890183,0.514985943,0.076,Sunday,Work
2020-10-26,165.064,32.868993934932575,0.0,0.076,Monday,Vijaya Dashami
2020-10-27,171.226,32.594800170683335,0.106396567,0.076,Tuesday,Work
2020-10-28,172.104,31.929434358149383,0.117930825,0.076,Wednesday,Work
2020-10-29,170.757,31.1015006443084,1.140263552,0.076,Thursday,Work
2020-10-30,174.926,32.76701970818839,0.626571531,0.076,Friday,Eid e Milad
2020-10-31,178.885,33.14156162560847,0.0,0.076,Saturday,Work
2020-11-01,177.378,33.66912840137368,0.0,0.069,Sunday,Work
2020-11-02,185.361,33.55593065507343,0.0,0.069,Monday,Work
2020-11-03,190.813,33.09666725331145,0.87774634,0.069,Tuesday,Work
2020-11-04,183.685,32.449436028118974,2.141095371,0.069,Wednesday,Work
2020-11-05,182.712,32.33270943122835,4.779254019,0.069,Thursday,Work
2020-11-06,178.948,31.948328055474697,2.514837351,0.069,Friday,Work
2020-11-07,174.103,31.41025525365192,1.199148853,0.069,Saturday,Work
2020-11-08,168.92,31.26781300084576,3.611169656,0.069,Sunday,Janmashtami
2020-11-09,170.36,30.95391624656017,0.048501196,0.069,Monday,Work
2020-11-10,170.888,30.76767233851293,0.0,0.069,Tuesday,Work
2020-11-11,173.101,29.40392819229367,0.685108446,0.069,Wednesday,Work
2020-11-12,163.506,28.398572256646656,12.12263293,0.069,Thursday,Work
2020-11-13,157.344,30.66979713979957,7.860104622,0.069,Friday,Work
2020-11-14,157.322,31.76410462416284,3.397237764,0.069,Saturday,Diwali
2020-11-15,151.888,29.77885518467061,0.848990591,0.069,Sunday,Work
2020-11-16,153.392,29.252335456009103,11.05409468,0.069,Monday,Work
2020-11-17,157.749,30.887079025715256,7.633376129,0.069,Tuesday,Work
2020-11-18,162.735,31.50018598889126,2.74007489,0.069,Wednesday,Work
2020-11-19,167.407,31.903726082168035,0.200149706,0.069,Thursday,Work
2020-11-20,171.265,31.659616963248617,0.088390315,0.069,Friday,Work
2020-11-21,169.905,32.22805501377751,0.0,0.069,Saturday,Work
2020-11-22,167.701,31.76395240894452,0.084666408,0.069,Sunday,Work
2020-11-23,170.329,30.00873314684636,1.387538487,0.069,Monday,Work
2020-11-24,166.756,29.624181351780926,0.0,0.069,Tuesday,Work
2020-11-25,155.047,27.73113303169865,2.277101402,0.069,Wednesday,Work
2020-11-26,122.289,23.54810875155692,30.36511806,0.069,Thursday,Work
2020-11-27,116.425,24.264324252627063,68.1262668,0.069,Friday,Work
2020-11-28,127.705,27.139834677407087,9.861244049,0.069,Saturday,Work
2020-11-29,130.764,28.904345032150875,1.448515483,0.069,Sunday,Work
2020-11-30,135.534,30.08699436799464,1.706810542,0.069,Monday,Work
2020-12-01,139.57,29.348390248346075,0.021731787,0.046,Tuesday,Work
2020-12-02,147.129,29.048396225780444,0.0,0.046,Wednesday,Work
2020-12-03,144.783,28.273085057475026,4.677176757,0.046,Thursday,Work
2020-12-04,146.805,29.4031152215767,4.557926841,0.046,Friday,Work
2020-12-05,148.488,29.47599886699307,5.307970259,0.046,Saturday,Work
