,Date,Energy Required (MU),temp,rain
1844,2020-03-01,189.406,32.453243882323704,0.0
1845,2020-03-02,191.181,32.70510282478495,0.034092163
1846,2020-03-03,193.688,33.48186790204527,0.0
1847,2020-03-04,195.829,33.650686940494204,0.053255102
1848,2020-03-05,194.884,33.438458220879404,0.058161191
1849,2020-03-06,187.812,32.6239587006222,0.098897789
1850,2020-03-07,182.584,32.21982514854311,1.245408621
1851,2020-03-08,179.29,32.913351275060165,1.234881894
1852,2020-03-09,183.356,33.25016783984933,0.494054808
1853,2020-03-10,184.293,33.9198555855243,0.970720883
1854,2020-03-11,188.774,33.817073728271005,0.0
1855,2020-03-12,190.658,34.305917131108075,0.0
1856,2020-03-13,195.807,34.464063148197795,0.0
1857,2020-03-14,193.326,34.11446062915425,0.135890659
1858,2020-03-15,191.293,33.86722254298398,0.0
1859,2020-03-16,196.007,34.30556300197531,0.0
1860,2020-03-17,198.868,34.77950259240389,0.0
1861,2020-03-18,199.67,35.4946637809646,0.073509145
1862,2020-03-19,198.549,35.93317543995736,3.359714947
1863,2020-03-20,193.348,34.671664537324524,1.686067049
1864,2020-03-21,190.425,34.93945056466896,1.420791652
1865,2020-03-22,174.454,34.98776685673996,0.981596426
1866,2020-03-23,178.094,34.736704146759834,0.08718894
1867,2020-03-24,170.52,34.96153692945082,2.322392772
1868,2020-03-25,158.341,35.02777266239575,0.0
1869,2020-03-26,154.451,35.68577169344007,0.17226128
1870,2020-03-27,154.829,36.108556902577575,0.0
1871,2020-03-28,155.56,36.61408647227485,0.0
1872,2020-03-29,155.777,37.1661833552789,0.0
1873,2020-03-30,156.844,36.65327742241341,0.0
1874,2020-03-31,159.928,37.08031047526292,0.17226128
1875,2020-04-01,160.416,37.45361439689907,0.575570188
1876,2020-04-02,162.268,37.09332903476578,0.0
1877,2020-04-03,161.499,36.48173300918628,0.254695703
1878,2020-04-04,159.509,35.980986901403654,0.0
1879,2020-04-05,158.838,36.69872242555902,0.0
1880,2020-04-06,160.495,36.89809577484928,0.082304937
1881,2020-04-07,158.16,36.16980368972101,1.241493099
1882,2020-04-08,152.711,36.64479826366118,1.151150236
1883,2020-04-09,126.957,33.86992141844062,2.677880715
1884,2020-04-10,135.946,35.589139011311445,5.182045651
1885,2020-04-11,145.571,36.1049819606073,0.0
1886,2020-04-12,151.082,36.78459235524644,0.041723212
1887,2020-04-13,154.809,37.3669484395122,0.0
1888,2020-04-14,156.4,36.46476857033043,0.0
1889,2020-04-15,158.914,36.62784999578233,0.0
1890,2020-04-16,161.347,36.69210242613186,0.0
1891,2020-04-17,163.527,36.86369744762661,0.0
1892,2020-04-18,164.769,36.872866861782605,0.0
1893,2020-04-19,165.232,36.5855152379209,0.741499129
1894,2020-04-20,167.276,36.713423832286594,0.0
1895,2020-04-21,166.784,36.778128875615984,0.215212622
1896,2020-04-22,167.463,37.14414628296602,0.0
1897,2020-04-23,168.887,37.37430000139984,0.33306016
1898,2020-04-24,165.803,37.31596889399541,0.114074398
1899,2020-04-25,155.599,37.17558290412587,0.872925783
1900,2020-04-26,145.491,36.75595625622388,18.12988794
1901,2020-04-27,147.608,35.54208335437931,8.785041109
1902,2020-04-28,153.011,36.0333057715756,1.960892304
1903,2020-04-29,139.044,35.52304484211186,4.235179336
1904,2020-04-30,145.993,36.58935335125287,2.179236796
1905,2020-05-01,149.695,37.51982707710946,1.594093477
1906,2020-05-02,155.939,37.233965269538274,3.393204817
1907,2020-05-03,161.766,37.774084609065184,0.0
1908,2020-05-04,165.223,37.59902655904056,0.935289137
1909,2020-05-05,168.427,37.64806758620044,0.12159782
1910,2020-05-06,168.359,37.43597603289335,0.008163907
1911,2020-05-07,169.783,37.43685476564727,1.540573854
1912,2020-05-08,172.405,37.5965548534457,1.029703187
1913,2020-05-09,175.477,37.92490401877557,0.0
1914,2020-05-10,173.631,37.4128075152424,1.965793703
1915,2020-05-11,178.482,36.93462533249465,0.149040904
1916,2020-05-12,177.411,36.94295641561372,0.072258156
1917,2020-05-13,178.859,36.93150823486567,0.278390337
1918,2020-05-14,176.24,37.25660342490972,0.0
1919,2020-05-15,182.603,37.648662119991066,0.115983797
1920,2020-05-16,183.144,37.5655832620546,0.229063686
1921,2020-05-17,176.359,37.82375417501879,1.594638399
1922,2020-05-18,171.235,37.45466498642219,1.008168105
1923,2020-05-19,159.972,38.361609471462586,1.807754249
1924,2020-05-20,171.84,40.533319746528605,0.351807135
1925,2020-05-21,184.19,41.44788490745038,0.0
1926,2020-05-22,188.531,40.44012237080803,0.0
1927,2020-05-23,193.036,39.36378936510924,0.0
1928,2020-05-24,191.773,38.54702288601472,0.096265714
1929,2020-05-25,189.577,38.19143630734619,0.780248873
1930,2020-05-26,191.607,38.2266842440465,0.0
1931,2020-05-27,191.072,38.49209616946624,0.030188508
1932,2020-05-28,192.597,38.75795891420632,0.235559511
1933,2020-05-29,188.876,39.02470113613135,0.096653282
1934,2020-05-30,182.423,37.723435652085165,2.582576726
1935,2020-05-31,181.89,37.693806450664106,0.865809544
1936,2020-06-01,175.281,36.5811164692412,0.981952538
1937,2020-06-02,170.14,36.19999479234503,6.685696395
1938,2020-06-03,171.931,36.05265757995159,5.14913151
1939,2020-06-04,170.902,36.61587284218004,2.774323559
1940,2020-06-05,178.317,37.08162100579924,4.035131908
1941,2020-06-06,182.748,38.362826970538265,0.162257714
1942,2020-06-07,178.523,37.93059204141864,1.633261051
1943,2020-06-08,179.202,37.77275550972534,1.023189883
1944,2020-06-09,173.703,37.137053953350325,3.438098539
1945,2020-06-10,161.904,34.85063143029082,5.474837955
1946,2020-06-11,139.959,30.62621664565701,16.83525178
1947,2020-06-12,139.701,30.92482407314533,10.24257981
1948,2020-06-13,146.602,34.92409685649187,2.693545494
1949,2020-06-14,156.949,36.06506329794004,1.435913796
1950,2020-06-15,166.807,35.97602005378886,1.174022062
1951,2020-06-16,167.035,34.464417713260886,6.558912631
1952,2020-06-17,164.292,34.173131521126955,3.38998461
1953,2020-06-18,165.058,33.76381080929355,4.214757937
1954,2020-06-19,166.835,36.05987703157439,2.833167597
1955,2020-06-20,170.267,36.38112077428148,1.300023558
1956,2020-06-21,168.413,33.64384245721066,2.650917043
1957,2020-06-22,166.957,35.689109545565216,3.700212027
1958,2020-06-23,173.804,36.04772004572668,4.574900947
1959,2020-06-24,175.608,35.79336875055445,3.5924005
1960,2020-06-25,170.469,34.901418864401144,2.609904499
1961,2020-06-26,171.3,34.34236110111525,2.934235388
1962,2020-06-27,173.57,35.05936895947107,1.159721336
1963,2020-06-28,168.919,34.34573058093853,3.397122625
1964,2020-06-29,167.849,34.52440916725817,5.697224183
1965,2020-06-30,158.039,34.379832101480545,16.17925395
1966,2020-07-01,157.01,33.47686171149474,5.928655453
1967,2020-07-02,155.688,33.44015962853683,7.359452322
1968,2020-07-03,153.228,33.52148592669936,3.938792509
1969,2020-07-04,151.691,31.443583188476392,12.91802483
1970,2020-07-05,140.957,30.616978985934857,7.391869478
1971,2020-07-06,148.437,30.77980230757532,6.660751971
1972,2020-07-07,161.707,34.90369107744106,1.093275822
1973,2020-07-08,167.432,34.5257385424426,4.256139507
1974,2020-07-09,151.452,33.33724905359702,37.38233227
1975,2020-07-10,150.402,32.362035471369,14.99525266
1976,2020-07-11,148.866,33.67387382027904,5.152640536
1977,2020-07-12,149.571,34.0547754612353,2.341965286
1978,2020-07-13,152.899,33.10945333216748,12.20702116
1979,2020-07-14,151.123,31.089861292723526,10.41362261
1980,2020-07-15,151.123,28.90168152429171,14.81397649
1981,2020-07-16,138.848,30.792758250727804,10.96831797
1982,2020-07-17,145.783,32.6129065626289,3.829089111
1983,2020-07-18,147.836,33.06553615835024,5.945993274
1984,2020-07-19,147.667,32.97576878943725,4.828508055
1985,2020-07-20,150.392,33.22281489116064,13.37460876
1986,2020-07-21,152.885,33.4582663052424,9.211430093
1987,2020-07-22,159.706,33.56652474284242,1.178364537
1988,2020-07-23,154.239,30.57178977312752,1.936504603
1989,2020-07-24,151.788,32.00207813726837,5.904306329
1990,2020-07-25,151.415,33.05443036203343,6.470502322
1991,2020-07-26,151.128,34.21331396892805,3.20863464
1992,2020-07-27,160.463,34.63927639625199,1.224547083
1993,2020-07-28,167.256,34.42232195906424,0.990283385
1994,2020-07-29,163.448,32.61264036555924,16.18869041
1995,2020-07-30,167.047,33.74659963222805,2.27108788
1996,2020-07-31,170.448,33.453124973997106,2.980192603
1997,2020-08-01,160.978,32.67438893580496,8.305235751
1998,2020-08-02,154.868,33.88051859090441,12.04273153
1999,2020-08-03,156.936,32.0838845579812,8.630752631
2000,2020-08-04,147.904,30.492963103158928,6.247348609
2001,2020-08-05,145.926,30.447042874370247,5.283446521
2002,2020-08-06,155.727,32.9638316359479,1.248618745
2003,2020-08-07,167.563,33.66672333773858,1.73024474
2004,2020-08-08,170.982,34.390288102177635,0.242154356
2005,2020-08-09,168.69,31.40477588475668,1.644622832
2006,2020-08-10,158.644,30.452360871783984,13.13936623
2007,2020-08-11,165.974,32.8335762632029,3.968925191
2008,2020-08-12,163.215,29.902631747884456,6.601916383
2009,2020-08-13,160.154,29.176381479825697,9.942817521
2010,2020-08-14,157.766,28.41658321651549,5.502742247
2011,2020-08-15,144.634,27.40384847100653,8.704086824
2012,2020-08-16,142.5,28.808220276356924,11.19623863
2013,2020-08-17,150.717,31.31666996417506,3.470539712
2014,2020-08-18,160.673,32.823133177493524,4.699190082
2015,2020-08-19,164.113,31.039829284059863,2.62146066
2016,2020-08-20,163.207,29.262296721996545,8.150483632
2017,2020-08-21,162.812,32.24599907775128,5.562856064
2018,2020-08-22,162.822,32.176223069413574,3.607634437
2019,2020-08-23,160.127,31.78171016708893,3.944843374
2020,2020-08-24,163.474,32.54928398086096,9.840197263
2021,2020-08-25,170.65,33.135733648720304,2.342503132
2022,2020-08-26,171.49,31.725981715417912,3.325321383
2023,2020-08-27,168.275,31.786022226945505,3.218717897
2024,2020-08-28,176.606,33.2331300580529,1.166750368
2025,2020-08-29,184.215,33.98429773684229,0.44488022
2026,2020-08-30,185.424,34.61704478718338,1.935961989
2027,2020-08-31,183.333,34.531657923496674,4.453253938
2028,2020-09-01,178.243,33.79594559548655,1.639679427
2029,2020-09-02,171.6,32.20584528350437,12.29451854
2030,2020-09-03,172.61,33.11444314269728,4.513913405
2031,2020-09-04,178.002,33.352927974949765,2.462083936
2032,2020-09-05,182.685,33.89973056703496,0.475333117
2033,2020-09-06,184.615,34.385116404275834,0.34155813
2034,2020-09-07,191.515,34.45632680687429,0.901331307
2035,2020-09-08,188.42,34.43455485563624,4.049563894
2036,2020-09-09,189.961,34.36012249474607,1.244161955
2037,2020-09-10,189.103,33.94430269883388,4.447943842
2038,2020-09-11,182.745,32.3832766284979,5.315061152
2039,2020-09-12,171.479,31.74004425071692,3.146638782
2040,2020-09-13,146.407,29.568994410130948,22.67590645
2041,2020-09-14,143.38,29.90655056166152,28.89875861
2042,2020-09-15,150.459,31.35680184975994,17.65843676
2043,2020-09-16,152.887,32.00066686277702,17.19716239
2044,2020-09-17,157.362,32.81859635629208,5.625365678
2045,2020-09-18,161.873,33.06730718273061,6.937234084
2046,2020-09-19,151.047,30.71267513877048,19.01378017
2047,2020-09-20,143.527,30.262025637810453,5.646320125
2048,2020-09-21,146.984,30.271094541429235,11.27425584
2049,2020-09-22,157.302,31.72490484258789,1.603463091
2050,2020-09-23,165.873,33.02735874616936,3.395840324
2051,2020-09-24,174.436,33.81162721213324,0.374836824
2052,2020-09-25,175.284,33.18228809530956,0.492232095
2053,2020-09-26,146.835,28.268252772004622,37.16505962
2054,2020-09-27,147.504,31.304427485698564,4.074127003
2055,2020-09-28,162.736,33.41508745902501,0.368457873
2056,2020-09-29,164.085,32.36254296302796,1.317433424
2057,2020-09-30,150.564,29.791988202378963,16.83888709
2058,2020-10-01,147.913,30.89550640964928,7.586771654
2059,2020-10-02,153.376,32.48991878972971,0.229621284
2060,2020-10-03,155.231,32.738079345471185,0.605486593
2061,2020-10-04,155.266,30.854854581857104,4.82602807
2062,2020-10-05,164.591,32.44128121622868,3.506619317
2063,2020-10-06,171.603,33.19984479928976,4.910818697
2064,2020-10-07,172.86,32.42700932651689,6.983389604
2065,2020-10-08,181.343,32.73323619786438,0.570252373
2066,2020-10-09,178.997,33.302966820773825,3.870310023
2067,2020-10-10,166.467,31.259210510065216,4.457707634
2068,2020-10-11,145.691,28.4025365627701,17.61204956
2069,2020-10-12,145.392,29.08514029064777,28.86016649
2070,2020-10-13,134.499,30.059758902475107,52.04790158
2071,2020-10-14,145.268,31.281953031331547,22.74749129
2072,2020-10-15,150.935,31.651382951593263,8.841601369
2073,2020-10-16,157.081,32.19157418283893,1.548736888
2074,2020-10-17,158.125,32.031107135630315,9.780864063
2075,2020-10-18,158.704,32.11666231056862,6.419561425
2076,2020-10-19,159.718,32.586974165873464,3.134278695
2077,2020-10-20,154.971,30.44347655121437,16.36152674
2078,2020-10-21,151.579,29.8594737332128,10.75663637
2079,2020-10-22,153.967,31.893555955270955,1.368375409
2080,2020-10-23,155.202,32.9004993552902,6.556164329
2081,2020-10-24,162.13,33.12213059529796,1.597744342
2082,2020-10-25,158.295,33.09178517890183,0.514985943
2083,2020-10-26,165.064,32.868993934932575,0.0
2084,2020-10-27,171.226,32.594800170683335,0.106396567
2085,2020-10-28,172.104,31.929434358149383,0.117930825
2086,2020-10-29,170.757,31.1015006443084,1.140263552
2087,2020-10-30,174.926,32.76701970818839,0.626571531
2088,2020-10-31,178.885,33.14156162560847,0.0
2089,2020-11-01,177.378,33.66912840137368,0.0
2090,2020-11-02,185.361,33.55593065507343,0.0
2091,2020-11-03,190.813,33.09666725331145,0.87774634
2092,2020-11-04,183.685,32.449436028118974,2.141095371
2093,2020-11-05,182.712,32.33270943122835,4.779254019
2094,2020-11-06,178.948,31.948328055474697,2.514837351
2095,2020-11-07,174.103,31.41025525365192,1.199148853
2096,2020-11-08,168.92,31.26781300084576,3.611169656
2097,2020-11-09,170.36,30.95391624656017,0.048501196
2098,2020-11-10,170.888,30.76767233851293,0.0
2099,2020-11-11,173.101,29.40392819229367,0.685108446
2100,2020-11-12,163.506,28.398572256646656,12.12263293
2101,2020-11-13,157.344,30.66979713979957,7.860104622
2102,2020-11-14,157.322,31.76410462416284,3.397237764
2103,2020-11-15,151.888,29.77885518467061,0.848990591
2104,2020-11-16,153.392,29.252335456009103,11.05409468
2105,2020-11-17,157.749,30.887079025715256,7.633376129
2106,2020-11-18,162.735,31.50018598889126,2.74007489
2107,2020-11-19,167.407,31.903726082168035,0.200149706
2108,2020-11-20,171.265,31.659616963248617,0.088390315
2109,2020-11-21,169.905,32.22805501377751,0.0
2110,2020-11-22,167.701,31.76395240894452,0.084666408
2111,2020-11-23,170.329,30.00873314684636,1.387538487
2112,2020-11-24,166.756,29.624181351780926,0.0
2113,2020-11-25,155.047,27.73113303169865,2.277101402
2114,2020-11-26,122.289,23.54810875155692,30.36511806
2115,2020-11-27,116.425,24.264324252627063,68.1262668
2116,2020-11-28,127.705,27.139834677407087,9.861244049
2117,2020-11-29,130.764,28.904345032150875,1.448515483
2118,2020-11-30,135.534,30.08699436799464,1.706810542
2119,2020-12-01,139.57,29.348390248346075,0.021731787
2120,2020-12-02,147.129,29.048396225780444,0.0
2121,2020-12-03,144.783,28.273085057475026,4.677176757
2122,2020-12-04,146.805,29.4031152215767,4.557926841
2123,2020-12-05,148.488,29.47599886699307,5.307970259
2124,2020-12-06,145.897,29.48194091666954,3.976613008
2125,2020-12-07,147.578,29.821562030223976,4.00934735
2126,2020-12-08,147.842,29.938978837525887,4.313995352
2127,2020-12-09,148.17,30.159375018636588,5.932572448
2128,2020-12-10,149.401,30.149910210578696,0.14270077
2129,2020-12-11,152.503,29.965595787141226,0.0
2130,2020-12-12,151.495,29.74062090446231,0.0
2131,2020-12-13,152.488,30.08479339047049,0.0
2132,2020-12-14,156.129,29.933822329533,0.0
2133,2020-12-15,157.636,29.57034042558686,0.0
2134,2020-12-16,159.731,29.375455239867367,0.0
2135,2020-12-17,159.505,29.868440620043216,0.035125051
2136,2020-12-18,163.197,29.76616890943597,0.083658598
2137,2020-12-19,162.111,29.153445779571207,0.039903772
2138,2020-12-20,154.765,28.938582274120414,0.0147952
2139,2020-12-21,158.524,28.749512050604324,0.0
2140,2020-12-22,161.476,28.60856663492424,0.0
2141,2020-12-23,163.689,28.70645708573841,0.0
2142,2020-12-24,164.706,28.636980192604703,0.0
2143,2020-12-25,164.072,28.930486836549225,0.0
2144,2020-12-26,163.972,28.90756004532325,0.0
2145,2020-12-27,162.212,29.05546981673225,0.0
2146,2020-12-28,166.979,29.505650608078035,0.0
2147,2020-12-29,166.463,29.26126436447891,0.0
2148,2020-12-30,165.789,29.13044069143693,0.0
2149,2020-12-31,162.614,29.002064338095803,0.050708981
2150,2021-01-01,157.856,28.68621145191165,0.0
2151,2021-01-02,163.034,28.266453054941195,0.0
2152,2021-01-03,157.587,28.83129710639712,0.00582922
2153,2021-01-04,163.545,29.28571851791923,0.0
2154,2021-01-05,166.158,28.9279565295169,0.629719741
2155,2021-01-06,164.308,28.55264543514064,4.474708993
2156,2021-01-07,156.495,29.24108036289269,7.177397926
2157,2021-01-08,162.578,30.0505191683494,1.820494461
2158,2021-01-09,159.575,29.9531434116032,1.234191672
2159,2021-01-10,162.897,30.733005709938386,0.0
2160,2021-01-11,169.102,30.270147135755373,0.0
2161,2021-01-12,170.621,30.30970708627093,0.0
2162,2021-01-13,166.338,30.13773322467853,0.0
2163,2021-01-14,157.53,30.00643031842265,0.0
2164,2021-01-15,157.945,30.25478996758389,0.0
2165,2021-01-16,163.519,30.41719521825864,0.0
2166,2021-01-17,167.971,29.98839580335231,0.0
2167,2021-01-18,173.444,29.607802589874503,0.0
2168,2021-01-19,179.581,30.355846493998552,0.0
2169,2021-01-20,181.201,31.20630181576649,0.0
2170,2021-01-21,185.549,32.15090428190061,0.0
2171,2021-01-22,184.781,31.216038535939614,0.0
2172,2021-01-23,183.929,31.09007037580589,0.0
2173,2021-01-24,182.232,31.52254806000098,0.0
2174,2021-01-25,183.754,31.60782792147155,0.0
2175,2021-01-26,183.19,31.494430730438733,0.0
2176,2021-01-27,187.125,30.861409162167124,0.0
2177,2021-01-28,185.153,30.552823682221604,0.0
2178,2021-01-29,185.861,30.898600853247228,0.059702014
2179,2021-01-30,188.043,30.99102376917692,0.346439639
2180,2021-01-31,181.991,30.92316127675449,0.257553255
2181,2021-02-01,184.067,30.426147364009537,0.561691414
2182,2021-02-02,183.701,30.394904639524743,0.0
2183,2021-02-03,183.476,30.65007453715308,0.098107676
2184,2021-02-04,185.265,30.570544511250034,0.003789182
2185,2021-02-05,187.494,30.9058096469808,0.0
2186,2021-02-06,187.101,31.142377471748603,0.0
2187,2021-02-07,181.82,30.885167160984714,0.0
2188,2021-02-08,187.493,30.3325401481992,0.0
2189,2021-02-09,187.722,30.601893329248792,0.0
2190,2021-02-10,190.476,31.11419303142433,0.0
2191,2021-02-11,188.877,30.854576602338696,0.0
2192,2021-02-12,191.096,31.02435232105127,0.0
2193,2021-02-13,187.304,31.068430269129824,0.0
2194,2021-02-14,186.718,31.724386182837307,0.0
2195,2021-02-15,192.494,32.29057487858025,0.0
2196,2021-02-16,194.505,32.23455940611599,0.0
2197,2021-02-17,193.438,31.774262374583955,0.0
2198,2021-02-18,193.707,31.210486677887552,0.0
2199,2021-02-19,191.388,29.42910287870288,0.167331754
2200,2021-02-20,176.973,29.07471688561009,4.893497759
2201,2021-02-21,166.015,29.571361895054967,2.715004556
2202,2021-02-22,175.986,31.973044033849035,1.512995674
2203,2021-02-23,185.855,32.56901168146481,0.0
2204,2021-02-24,191.864,33.17394869151722,0.0
2205,2021-02-25,196.695,33.84264179819792,0.0
2206,2021-02-26,201.872,34.820772133227,0.0
2207,2021-02-27,206.092,34.75289985249871,0.0
2208,2021-02-28,202.647,34.40647571637683,0.0
2209,2021-03-01,205.061,34.224035824474925,0.0
2210,2021-03-02,207.874,34.34125937046452,0.0
2211,2021-03-03,204.618,34.87284230541505,0.0
2212,2021-03-04,204.637,34.24879020252257,0.0
2213,2021-03-05,210.303,34.545679206487904,0.0
2214,2021-03-06,209.74,34.76992040293328,0.0
2215,2021-03-07,208.365,34.402458825871335,0.0
2216,2021-03-08,210.243,33.93722636587108,0.0
2217,2021-03-09,212.968,33.76667692508187,0.0
2218,2021-03-10,212.174,34.19990668829153,0.0
2219,2021-03-11,211.353,34.154077918905855,0.0
2220,2021-03-12,206.803,34.3820907870434,0.0
2221,2021-03-13,205.298,34.55469882757372,0.0
2222,2021-03-14,209.271,34.53193931189727,0.0
2223,2021-03-15,213.016,34.777766513995644,0.0
2224,2021-03-16,217.741,34.6012460492295,0.0
2225,2021-03-17,216.073,34.84847489327855,0.0
2226,2021-03-18,214.938,34.562565748205984,0.0
2227,2021-03-19,210.983,34.56348137406336,0.0
2228,2021-03-20,210.658,35.17359570613018,0.0
2229,2021-03-21,209.745,35.575493093880475,0.030397533
2230,2021-03-22,216.062,35.66877616058513,0.0
2231,2021-03-23,217.174,35.90693320600462,0.0
2232,2021-03-24,216.841,36.248082075045,0.0
2233,2021-03-25,218.398,36.09934657984448,0.0
2234,2021-03-26,219.334,36.576824221996034,0.25839192
2235,2021-03-27,220.613,35.77456593688146,0.0
2236,2021-03-28,218.63,35.77119465983045,0.149716072
2237,2021-03-29,220.015,36.15079366786622,0.0
2238,2021-03-30,221.152,37.58829720596306,0.0
2239,2021-03-31,225.504,39.09573330487266,0.0
2240,2021-04-01,226.218,38.950990318475085,0.0
2241,2021-04-02,233.988,39.12057868218226,0.0
2242,2021-04-03,231.412,37.188613931358354,0.0
2243,2021-04-04,221.249,36.947232280094944,1.628626139
2244,2021-04-05,225.779,35.95017223881184,0.000603346
2245,2021-04-06,219.282,35.83811221981319,0.030397533
2246,2021-04-07,221.445,36.01487729307974,0.0
2247,2021-04-08,218.302,35.85784666794346,0.0
2248,2021-04-09,217.787,35.4664946429013,0.3090596
2249,2021-04-10,213.011,35.25859186140844,0.0
2250,2021-04-11,213.943,35.922032503409326,0.347976526
2251,2021-04-12,216.227,36.16167991185261,0.0
2252,2021-04-13,210.795,36.154395052976994,0.906129532
2253,2021-04-14,205.022,36.06393536127198,0.332042471
2254,2021-04-15,177.434,33.90476851247923,7.767817667
2255,2021-04-16,196.256,35.78884019232433,0.028345371
2256,2021-04-17,202.729,36.39991025359848,0.030397533
2257,2021-04-18,205.951,36.61233211012564,0.0
2258,2021-04-19,209.751,37.19048014247883,0.483033571
2259,2021-04-20,207.714,36.69929036508322,1.639883749
2260,2021-04-21,208.239,36.61295751250121,1.675217399
2261,2021-04-22,204.91,36.513484075107925,0.586961745
2262,2021-04-23,192.944,36.21974484171652,0.9499093
2263,2021-04-24,193.44,36.33897613771979,6.104160617
2264,2021-04-25,195.736,37.03124277813648,0.2715679
2265,2021-04-26,204.24,36.40670131377554,0.0
2266,2021-04-27,204.83,36.714268694774766,0.0
2267,2021-04-28,206.093,37.18648308665941,0.919601592
2268,2021-04-29,205.909,36.91294115710874,0.309025549
2269,2021-04-30,202.832,36.37633385627746,0.41474918
2270,2021-05-01,195.006,35.95818071744687,0.277526281
2271,2021-05-02,196.597,36.31310921067733,0.394815498
2272,2021-05-03,201.195,36.19746964464505,0.340802293
2273,2021-05-04,202.855,36.58722987840376,0.49066103
2274,2021-05-05,200.58,36.70362152470925,1.517080698
2275,2021-05-06,200.282,36.49768920286527,2.80778992
2276,2021-05-07,202.051,36.590297690510496,0.112916573
2277,2021-05-08,201.488,36.85172701782413,1.059919707
2278,2021-05-09,201.238,36.72854167341272,0.482831412
2279,2021-05-10,207.206,37.17640663903702,0.200869472
2280,2021-05-11,195.417,37.68549309272671,0.46015442
2281,2021-05-12,178.838,36.69635884708271,13.72706976
2282,2021-05-13,188.203,36.846879824451534,0.068969249
2283,2021-05-14,187.737,36.98627188385627,1.577339016
2284,2021-05-15,186.801,36.13067145354144,1.530425535
2285,2021-05-16,182.712,34.90852887840558,2.445603086
2286,2021-05-17,189.108,36.42709110875183,4.230817232
2287,2021-05-18,193.168,36.9602326047987,0.947827241
2288,2021-05-19,196.338,37.00308012815571,0.422696519
2289,2021-05-20,184.817,36.69750526121993,4.578226964
2290,2021-05-21,170.552,36.27980999759768,5.739770298
2291,2021-05-22,160.326,33.92590804058682,19.03279815
2292,2021-05-23,161.008,35.31794877872869,4.108631494
2293,2021-05-24,168.072,34.70221026896846,1.742186458
2294,2021-05-25,172.456,36.94325810264559,0.006135574
2295,2021-05-26,173.118,39.63850853662541,0.780594999
2296,2021-05-27,181.87,38.34195749322218,0.66182667
2297,2021-05-28,196.359,38.76393519647241,1.101123687
2298,2021-05-29,203.429,38.916215030000686,0.37360626
2299,2021-05-30,201.494,38.58872464232039,1.740059786
2300,2021-05-31,204.241,37.86755287133257,0.085079752
2301,2021-06-01,199.615,37.86995120747665,3.326223175
2302,2021-06-02,194.267,37.36866902042048,1.045618268
2303,2021-06-03,172.229,34.33715521901301,9.37418617
2304,2021-06-04,174.788,35.196381827880934,10.79583116
2305,2021-06-05,175.528,35.35980840071615,10.26347407
2306,2021-06-06,173.891,35.76444370596639,8.152731554
2307,2021-06-07,181.209,36.33468401831367,1.335122925
2308,2021-06-08,186.715,37.426241838514855,1.70670977
2309,2021-06-09,187.408,36.53666333644564,1.807654118
2310,2021-06-10,182.663,34.406569944777026,1.434331293
2311,2021-06-11,173.052,32.651072947474425,6.299447662
2312,2021-06-12,170.794,33.95229340501953,1.017620647
2313,2021-06-13,170.446,33.631889147400244,3.112031454
2314,2021-06-14,175.092,32.74636673836093,3.420452713
2315,2021-06-15,179.768,34.51485345336031,0.923940336
2316,2021-06-16,185.825,35.42438317774564,0.104745572
2317,2021-06-17,182.413,34.61367398404589,1.159744256
2318,2021-06-18,184.79,33.853801779766066,2.038473002
2319,2021-06-19,186.644,35.05838451289192,0.693086668
2320,2021-06-20,187.759,35.767546048872475,0.625019136
2321,2021-06-21,198.248,37.20304776588992,0.000603346
2322,2021-06-22,203.296,35.949331589394234,0.058368965
2323,2021-06-23,197.393,34.37038936272306,2.511309222
2324,2021-06-24,189.193,33.8146039649726,11.18121429
2325,2021-06-25,192.276,35.39975780541213,1.680765792
2326,2021-06-26,195.282,34.53070833349973,0.609299118
2327,2021-06-27,177.235,32.24142172584005,9.009264392
2328,2021-06-28,179.624,33.97608934532393,5.308430105
2329,2021-06-29,195.254,34.93378784874657,0.152416122
2330,2021-06-30,199.25,36.20276702889374,0.418997323
2331,2021-07-01,191.109,33.55093413528883,8.688325431
2332,2021-07-02,179.588,32.1865303835292,5.98146818
2333,2021-07-03,175.877,34.129217744761256,9.302846387
2334,2021-07-04,172.499,34.89564592520472,3.969393144
2335,2021-07-05,172.286,34.81917025531904,11.13586289
2336,2021-07-06,183.705,34.924183761028004,2.585737057
2337,2021-07-07,182.438,35.162738298965714,4.328907484
2338,2021-07-08,174.211,32.282279511285324,17.15368514
2339,2021-07-09,170.263,33.111827480135524,6.191568603
2340,2021-07-10,166.147,32.642593693406184,11.32280984
2341,2021-07-11,160.768,30.420966709688464,7.572743684
2342,2021-07-12,163.68,30.96269938791005,10.0224756
2343,2021-07-13,164.361,29.89318363753775,8.373596756
2344,2021-07-14,159.522,30.80252080913622,11.14305547
2345,2021-07-15,154.06,30.73607162352081,14.13138381
2346,2021-07-16,160.034,31.894179762447205,9.223933005
2347,2021-07-17,162.907,32.69228352696674,8.537265663
2348,2021-07-18,157.832,31.879434591139592,10.61821175
2349,2021-07-19,161.689,33.08748714162098,5.223177304
2350,2021-07-20,163.937,33.12490162743189,3.213963588
2351,2021-07-21,156.614,28.85460011402421,7.844429078
2352,2021-07-22,141.906,27.10996798119256,20.5409375
